Clients, Delay (ms)
16 Pubs and Subs ,37031.19
16 Pubs and Subs ,37494.79
16 Pubs and Subs ,37509.06
16 Pubs and Subs ,37082.47
16 Pubs and Subs ,36630.66
16 Pubs and Subs ,37090.94
16 Pubs and Subs ,37122.72
16 Pubs and Subs ,37100.71
16 Pubs and Subs ,36972.64
16 Pubs and Subs ,37113.87
16 Pubs and Subs ,37010.51
16 Pubs and Subs ,37139.65
16 Pubs and Subs ,36926.13
16 Pubs and Subs ,36792.25
16 Pubs and Subs ,37128.84
16 Pubs and Subs ,37221.49
16 Pubs and Subs ,37141.11
16 Pubs and Subs ,37257.91
16 Pubs and Subs ,37308.58
16 Pubs and Subs ,36861.72
16 Pubs and Subs ,37214.54
16 Pubs and Subs ,37074.97
16 Pubs and Subs ,37358.28
16 Pubs and Subs ,37621.47
16 Pubs and Subs ,37629.34
16 Pubs and Subs ,37377.29
16 Pubs and Subs ,37260.04
16 Pubs and Subs ,36861.39
16 Pubs and Subs ,37409.14
16 Pubs and Subs ,37369.85
16 Pubs and Subs ,37157.00
16 Pubs and Subs ,37160.51
16 Pubs and Subs ,37369.85
16 Pubs and Subs ,37234.58
16 Pubs and Subs ,37013.05
16 Pubs and Subs ,37272.73
16 Pubs and Subs ,37440.60
16 Pubs and Subs ,37542.91
16 Pubs and Subs ,37041.57
16 Pubs and Subs ,37470.40
16 Pubs and Subs ,37249.45
16 Pubs and Subs ,37287.79
16 Pubs and Subs ,37656.45
16 Pubs and Subs ,37596.55
16 Pubs and Subs ,37680.13
16 Pubs and Subs ,37634.88
16 Pubs and Subs ,37638.76
16 Pubs and Subs ,37296.54
16 Pubs and Subs ,37567.40
16 Pubs and Subs ,37433.64
16 Pubs and Subs ,37435.74
16 Pubs and Subs ,37636.62
16 Pubs and Subs ,37370.60
16 Pubs and Subs ,37175.29
16 Pubs and Subs ,37715.08
16 Pubs and Subs ,37430.50
16 Pubs and Subs ,37328.89
16 Pubs and Subs ,37756.09
16 Pubs and Subs ,37492.45
16 Pubs and Subs ,37899.01
16 Pubs and Subs ,37626.40
16 Pubs and Subs ,37935.79
16 Pubs and Subs ,37481.75
16 Pubs and Subs ,37810.87
16 Pubs and Subs ,37559.01
16 Pubs and Subs ,37840.91
16 Pubs and Subs ,37850.99
16 Pubs and Subs ,37711.67
16 Pubs and Subs ,37884.36
16 Pubs and Subs ,37104.20
16 Pubs and Subs ,37785.88
16 Pubs and Subs ,37595.67
16 Pubs and Subs ,37868.71
16 Pubs and Subs ,37901.48
16 Pubs and Subs ,37765.95
16 Pubs and Subs ,38064.94
16 Pubs and Subs ,37793.89
16 Pubs and Subs ,37582.41
16 Pubs and Subs ,38182.96
16 Pubs and Subs ,36831.78
16 Pubs and Subs ,38199.81
16 Pubs and Subs ,38119.14
16 Pubs and Subs ,38124.67
16 Pubs and Subs ,38135.12
16 Pubs and Subs ,37977.51
16 Pubs and Subs ,38039.67
16 Pubs and Subs ,37924.39
16 Pubs and Subs ,38071.13
16 Pubs and Subs ,37927.21
16 Pubs and Subs ,37814.90
16 Pubs and Subs ,37509.80
16 Pubs and Subs ,37021.27
16 Pubs and Subs ,38135.29
16 Pubs and Subs ,38334.73
16 Pubs and Subs ,38344.25
16 Pubs and Subs ,38208.90
16 Pubs and Subs ,38218.42
16 Pubs and Subs ,38063.93
16 Pubs and Subs ,38068.73
16 Pubs and Subs ,38278.64
16 Pubs and Subs ,38291.69
16 Pubs and Subs ,38306.82
16 Pubs and Subs ,37972.41
16 Pubs and Subs ,38215.40
16 Pubs and Subs ,38295.54
16 Pubs and Subs ,38341.82
16 Pubs and Subs ,37100.61
16 Pubs and Subs ,37320.65
16 Pubs and Subs ,38183.88
16 Pubs and Subs ,38452.63
16 Pubs and Subs ,38346.80
16 Pubs and Subs ,38213.94
16 Pubs and Subs ,38620.88
16 Pubs and Subs ,38462.98
16 Pubs and Subs ,38669.81
16 Pubs and Subs ,37906.80
16 Pubs and Subs ,38588.40
16 Pubs and Subs ,38604.51
16 Pubs and Subs ,38616.59
16 Pubs and Subs ,38500.28
16 Pubs and Subs ,38600.07
16 Pubs and Subs ,38531.25
16 Pubs and Subs ,38399.35
16 Pubs and Subs ,38408.99
16 Pubs and Subs ,37323.03
16 Pubs and Subs ,37586.78
16 Pubs and Subs ,38704.73
16 Pubs and Subs ,38654.56
16 Pubs and Subs ,38789.10
16 Pubs and Subs ,38671.03
16 Pubs and Subs ,38804.47
16 Pubs and Subs ,37707.70
16 Pubs and Subs ,38516.22
16 Pubs and Subs ,38525.68
16 Pubs and Subs ,38851.86
16 Pubs and Subs ,38871.01
16 Pubs and Subs ,38875.61
16 Pubs and Subs ,38793.02
16 Pubs and Subs ,37575.20
16 Pubs and Subs ,38827.60
16 Pubs and Subs ,38859.42
16 Pubs and Subs ,38926.11
16 Pubs and Subs ,38441.01
16 Pubs and Subs ,37752.50
16 Pubs and Subs ,38961.18
16 Pubs and Subs ,38968.43
16 Pubs and Subs ,39096.65
16 Pubs and Subs ,37955.04
16 Pubs and Subs ,38471.85
16 Pubs and Subs ,39132.69
16 Pubs and Subs ,37779.71
16 Pubs and Subs ,39070.20
16 Pubs and Subs ,39079.88
16 Pubs and Subs ,39094.30
16 Pubs and Subs ,39059.34
16 Pubs and Subs ,39131.21
16 Pubs and Subs ,38147.33
16 Pubs and Subs ,39119.45
16 Pubs and Subs ,37967.17
16 Pubs and Subs ,39186.66
16 Pubs and Subs ,38245.64
16 Pubs and Subs ,39231.92
16 Pubs and Subs ,37957.22
16 Pubs and Subs ,39368.44
16 Pubs and Subs ,39380.84
16 Pubs and Subs ,38074.88
16 Pubs and Subs ,39325.26
16 Pubs and Subs ,38308.51
16 Pubs and Subs ,39352.77
16 Pubs and Subs ,39358.69
16 Pubs and Subs ,39427.39
16 Pubs and Subs ,38173.98
16 Pubs and Subs ,39425.02
16 Pubs and Subs ,39419.07
16 Pubs and Subs ,39470.29
16 Pubs and Subs ,39336.33
16 Pubs and Subs ,38443.50
16 Pubs and Subs ,39474.19
16 Pubs and Subs ,39405.24
16 Pubs and Subs ,39485.41
16 Pubs and Subs ,38190.90
16 Pubs and Subs ,38378.99
16 Pubs and Subs ,39591.85
16 Pubs and Subs ,39616.76
16 Pubs and Subs ,39628.86
16 Pubs and Subs ,39629.93
16 Pubs and Subs ,39528.35
16 Pubs and Subs ,39667.94
16 Pubs and Subs ,38432.61
16 Pubs and Subs ,39653.69
16 Pubs and Subs ,38438.84
16 Pubs and Subs ,38485.16
16 Pubs and Subs ,39673.94
16 Pubs and Subs ,39639.08
16 Pubs and Subs ,38363.96
16 Pubs and Subs ,39668.95
16 Pubs and Subs ,39799.26
16 Pubs and Subs ,38584.81
16 Pubs and Subs ,39709.17
16 Pubs and Subs ,39854.65
16 Pubs and Subs ,39836.08
16 Pubs and Subs ,38640.49
16 Pubs and Subs ,39857.13
16 Pubs and Subs ,38654.84
16 Pubs and Subs ,39882.85
16 Pubs and Subs ,39719.15
16 Pubs and Subs ,38679.12
16 Pubs and Subs ,39902.99
16 Pubs and Subs ,39859.93
16 Pubs and Subs ,38602.73
16 Pubs and Subs ,39890.31
16 Pubs and Subs ,39960.67
16 Pubs and Subs ,39859.55
16 Pubs and Subs ,38865.65
16 Pubs and Subs ,38892.35
16 Pubs and Subs ,40094.93
16 Pubs and Subs ,40012.22
16 Pubs and Subs ,40026.18
16 Pubs and Subs ,38625.45
16 Pubs and Subs ,40068.16
16 Pubs and Subs ,39694.87
16 Pubs and Subs ,40080.60
16 Pubs and Subs ,38880.75
16 Pubs and Subs ,38888.70
16 Pubs and Subs ,40119.86
16 Pubs and Subs ,38708.04
16 Pubs and Subs ,40120.16
16 Pubs and Subs ,40171.70
16 Pubs and Subs ,40117.36
16 Pubs and Subs ,40211.58
16 Pubs and Subs ,39848.58
16 Pubs and Subs ,39092.46
16 Pubs and Subs ,39097.39
16 Pubs and Subs ,40233.70
16 Pubs and Subs ,40217.60
16 Pubs and Subs ,40304.51
16 Pubs and Subs ,39102.49
16 Pubs and Subs ,40344.40
16 Pubs and Subs ,38925.44
16 Pubs and Subs ,39517.93
16 Pubs and Subs ,39167.35
16 Pubs and Subs ,40335.98
16 Pubs and Subs ,40411.82
16 Pubs and Subs ,40366.92
16 Pubs and Subs ,39252.87
16 Pubs and Subs ,40445.01
16 Pubs and Subs ,39279.72
16 Pubs and Subs ,40406.06
16 Pubs and Subs ,40116.30
16 Pubs and Subs ,40493.36
16 Pubs and Subs ,39224.58
16 Pubs and Subs ,39687.75
16 Pubs and Subs ,40203.33
16 Pubs and Subs ,38919.58
16 Pubs and Subs ,40519.17
16 Pubs and Subs ,40526.37
16 Pubs and Subs ,39363.95
16 Pubs and Subs ,39445.82
16 Pubs and Subs ,39777.73
16 Pubs and Subs ,39456.09
16 Pubs and Subs ,40319.02
16 Pubs and Subs ,40617.61
16 Pubs and Subs ,39424.59
16 Pubs and Subs ,40349.85
16 Pubs and Subs ,38959.96
16 Pubs and Subs ,39917.38
16 Pubs and Subs ,40448.71
16 Pubs and Subs ,40453.63
16 Pubs and Subs ,39940.02
16 Pubs and Subs ,39025.91
16 Pubs and Subs ,40768.16
16 Pubs and Subs ,39492.16
16 Pubs and Subs ,39626.59
16 Pubs and Subs ,40062.72
16 Pubs and Subs ,39659.08
16 Pubs and Subs ,39872.46
16 Pubs and Subs ,40587.95
16 Pubs and Subs ,39565.59
16 Pubs and Subs ,40602.06
16 Pubs and Subs ,40135.70
16 Pubs and Subs ,39704.96
16 Pubs and Subs ,40115.18
16 Pubs and Subs ,40170.85
16 Pubs and Subs ,40172.12
16 Pubs and Subs ,39623.84
16 Pubs and Subs ,40004.07
16 Pubs and Subs ,39807.64
16 Pubs and Subs ,40235.89
16 Pubs and Subs ,39473.73
16 Pubs and Subs ,40761.22
16 Pubs and Subs ,39775.28
16 Pubs and Subs ,39450.15
16 Pubs and Subs ,40327.24
16 Pubs and Subs ,40104.84
16 Pubs and Subs ,40370.05
16 Pubs and Subs ,40371.49
16 Pubs and Subs ,39970.48
16 Pubs and Subs ,40368.97
16 Pubs and Subs ,40212.72
16 Pubs and Subs ,39463.78
16 Pubs and Subs ,40221.24
16 Pubs and Subs ,40458.99
16 Pubs and Subs ,40460.44
16 Pubs and Subs ,40482.95
16 Pubs and Subs ,39982.54
16 Pubs and Subs ,40364.38
16 Pubs and Subs ,40575.10
16 Pubs and Subs ,40091.22
16 Pubs and Subs ,40397.67
16 Pubs and Subs ,40641.46
16 Pubs and Subs ,40642.99
16 Pubs and Subs ,40144.29
16 Pubs and Subs ,40482.81
16 Pubs and Subs ,40472.64
16 Pubs and Subs ,40185.08
16 Pubs and Subs ,40486.05
16 Pubs and Subs ,40550.05
16 Pubs and Subs ,40581.49
16 Pubs and Subs ,40585.55
16 Pubs and Subs ,40577.07
16 Pubs and Subs ,40816.24
16 Pubs and Subs ,40644.47
16 Pubs and Subs ,40661.44
16 Pubs and Subs ,40302.66
16 Pubs and Subs ,40315.58
16 Pubs and Subs ,40614.63
16 Pubs and Subs ,40405.14
16 Pubs and Subs ,40674.93
16 Pubs and Subs ,40717.55
16 Pubs and Subs ,40737.20
16 Pubs and Subs ,40735.91
16 Pubs and Subs ,40750.86
16 Pubs and Subs ,40795.40
16 Pubs and Subs ,40842.65
16 Pubs and Subs ,40888.73
16 Pubs and Subs ,40833.62
16 Pubs and Subs ,40857.02
16 Pubs and Subs ,40871.13
16 Pubs and Subs ,40339.87
16 Pubs and Subs ,40905.38
16 Pubs and Subs ,40830.75
16 Pubs and Subs ,40909.49
16 Pubs and Subs ,40917.85
16 Pubs and Subs ,40400.73
16 Pubs and Subs ,40660.07
16 Pubs and Subs ,40922.90
16 Pubs and Subs ,40993.58
16 Pubs and Subs ,41030.58
16 Pubs and Subs ,41033.83
16 Pubs and Subs ,41047.17
16 Pubs and Subs ,41081.47
16 Pubs and Subs ,41028.61
16 Pubs and Subs ,40479.99
16 Pubs and Subs ,41143.02
16 Pubs and Subs ,40495.55
16 Pubs and Subs ,41083.17
16 Pubs and Subs ,41170.04
16 Pubs and Subs ,41151.75
16 Pubs and Subs ,41157.97
16 Pubs and Subs ,41209.74
16 Pubs and Subs ,41171.38
16 Pubs and Subs ,40731.38
16 Pubs and Subs ,41177.91
16 Pubs and Subs ,40566.06
16 Pubs and Subs ,41227.73
16 Pubs and Subs ,41265.11
16 Pubs and Subs ,41357.01
16 Pubs and Subs ,41253.35
16 Pubs and Subs ,41212.40
16 Pubs and Subs ,41293.64
16 Pubs and Subs ,40747.94
16 Pubs and Subs ,41374.61
16 Pubs and Subs ,40689.80
16 Pubs and Subs ,41394.23
16 Pubs and Subs ,41339.94
16 Pubs and Subs ,41381.11
16 Pubs and Subs ,41306.09
16 Pubs and Subs ,41314.95
16 Pubs and Subs ,41325.49
16 Pubs and Subs ,41443.52
16 Pubs and Subs ,41460.40
16 Pubs and Subs ,41451.26
16 Pubs and Subs ,-18436.55
16 Pubs and Subs ,-18467.51
16 Pubs and Subs ,-18475.60
16 Pubs and Subs ,-18526.50
16 Pubs and Subs ,-18532.81
16 Pubs and Subs ,-19034.05
16 Pubs and Subs ,-18463.55
16 Pubs and Subs ,-18461.22
16 Pubs and Subs ,-18454.64
16 Pubs and Subs ,-18469.19
16 Pubs and Subs ,-18445.17
16 Pubs and Subs ,-18353.46
16 Pubs and Subs ,-18420.80
16 Pubs and Subs ,-18299.82
16 Pubs and Subs ,-18372.96
16 Pubs and Subs ,-18277.12
16 Pubs and Subs ,-18315.53
16 Pubs and Subs ,-18420.29
16 Pubs and Subs ,-18415.53
16 Pubs and Subs ,-18413.68
16 Pubs and Subs ,-18287.53
16 Pubs and Subs ,-18367.38
16 Pubs and Subs ,-18359.63
16 Pubs and Subs ,-18232.43
16 Pubs and Subs ,-18340.13
16 Pubs and Subs ,-18166.06
16 Pubs and Subs ,-18146.14
16 Pubs and Subs ,-18073.39
16 Pubs and Subs ,-18280.05
16 Pubs and Subs ,-18134.00
16 Pubs and Subs ,-18203.72
16 Pubs and Subs ,-18190.71
16 Pubs and Subs ,-18422.05
16 Pubs and Subs ,-18162.60
16 Pubs and Subs ,-18146.65
16 Pubs and Subs ,-18137.61
16 Pubs and Subs ,-18126.87
16 Pubs and Subs ,-18130.96
16 Pubs and Subs ,-17969.07
16 Pubs and Subs ,-18429.79
16 Pubs and Subs ,-18048.55
16 Pubs and Subs ,-18079.78
16 Pubs and Subs ,-17904.16
16 Pubs and Subs ,-18032.98
16 Pubs and Subs ,-18054.39
16 Pubs and Subs ,-18223.13
16 Pubs and Subs ,-17979.05
16 Pubs and Subs ,-17973.81
16 Pubs and Subs ,-17918.43
16 Pubs and Subs ,-17783.10
16 Pubs and Subs ,-17903.80
16 Pubs and Subs ,-18306.82
16 Pubs and Subs ,-18241.33
16 Pubs and Subs ,-17870.37
16 Pubs and Subs ,-17853.40
16 Pubs and Subs ,-17865.79
16 Pubs and Subs ,-18219.34
16 Pubs and Subs ,-18026.48
16 Pubs and Subs ,-17770.94
16 Pubs and Subs ,-18000.76
16 Pubs and Subs ,-17990.62
16 Pubs and Subs ,-17745.12
16 Pubs and Subs ,-17736.23
16 Pubs and Subs ,-17691.49
16 Pubs and Subs ,-17717.93
16 Pubs and Subs ,-17708.62
16 Pubs and Subs ,-17885.91
16 Pubs and Subs ,-17988.58
16 Pubs and Subs ,-17856.59
16 Pubs and Subs ,-17960.35
16 Pubs and Subs ,-17827.39
16 Pubs and Subs ,-17573.74
16 Pubs and Subs ,-17811.95
16 Pubs and Subs ,-17904.82
16 Pubs and Subs ,-17778.48
16 Pubs and Subs ,-17879.82
16 Pubs and Subs ,-17940.43
16 Pubs and Subs ,-17870.92
16 Pubs and Subs ,-17440.83
16 Pubs and Subs ,-17829.01
16 Pubs and Subs ,-17762.72
16 Pubs and Subs ,-17732.09
16 Pubs and Subs ,-17796.05
16 Pubs and Subs ,-17723.53
16 Pubs and Subs ,-17782.60
16 Pubs and Subs ,-17777.93
16 Pubs and Subs ,-17738.49
16 Pubs and Subs ,-17545.11
16 Pubs and Subs ,-17710.10
16 Pubs and Subs ,-17694.81
16 Pubs and Subs ,-17565.21
16 Pubs and Subs ,-17547.38
16 Pubs and Subs ,-12211.68
16 Pubs and Subs ,-12208.84
16 Pubs and Subs ,-12202.24
16 Pubs and Subs ,-12201.51
16 Pubs and Subs ,-12199.27
16 Pubs and Subs ,-12140.62
16 Pubs and Subs ,-12134.59
16 Pubs and Subs ,-12122.08
16 Pubs and Subs ,-12114.23
16 Pubs and Subs ,-12094.70
16 Pubs and Subs ,-12094.35
16 Pubs and Subs ,-12080.70
16 Pubs and Subs ,-12075.62
16 Pubs and Subs ,-12069.90
16 Pubs and Subs ,-12149.75
16 Pubs and Subs ,-12142.51
16 Pubs and Subs ,-12112.38
16 Pubs and Subs ,-11946.53
16 Pubs and Subs ,-12083.32
16 Pubs and Subs ,-11933.43
16 Pubs and Subs ,-12067.40
16 Pubs and Subs ,-12066.12
16 Pubs and Subs ,-12061.94
16 Pubs and Subs ,-12057.18
16 Pubs and Subs ,-12053.68
16 Pubs and Subs ,-12042.22
16 Pubs and Subs ,-12007.29
16 Pubs and Subs ,-11972.20
16 Pubs and Subs ,-11950.40
16 Pubs and Subs ,-12296.11
16 Pubs and Subs ,-12263.77
16 Pubs and Subs ,-12261.83
16 Pubs and Subs ,-11898.09
16 Pubs and Subs ,-12243.88
16 Pubs and Subs ,-11883.86
16 Pubs and Subs ,-11878.99
16 Pubs and Subs ,-12224.27
16 Pubs and Subs ,-12221.22
16 Pubs and Subs ,-12216.27
16 Pubs and Subs ,-12208.72
16 Pubs and Subs ,-12200.73
16 Pubs and Subs ,-12199.30
16 Pubs and Subs ,-12192.58
16 Pubs and Subs ,-12108.44
16 Pubs and Subs ,-12097.86
16 Pubs and Subs ,-12083.41
16 Pubs and Subs ,-11987.17
16 Pubs and Subs ,-12068.37
16 Pubs and Subs ,-11980.64
16 Pubs and Subs ,-12056.40
16 Pubs and Subs ,-12054.42
16 Pubs and Subs ,-11959.50
16 Pubs and Subs ,-12042.07
16 Pubs and Subs ,-11952.16
16 Pubs and Subs ,-12035.84
16 Pubs and Subs ,-11946.79
16 Pubs and Subs ,-12028.23
16 Pubs and Subs ,-12024.95
16 Pubs and Subs ,-12021.29
16 Pubs and Subs ,-11925.89
16 Pubs and Subs ,-11858.79
16 Pubs and Subs ,-11889.19
16 Pubs and Subs ,-11866.67
16 Pubs and Subs ,-11861.48
16 Pubs and Subs ,-11856.81
16 Pubs and Subs ,-11850.83
16 Pubs and Subs ,-11790.69
16 Pubs and Subs ,-11789.97
16 Pubs and Subs ,-11836.67
16 Pubs and Subs ,-11785.17
16 Pubs and Subs ,-11834.14
16 Pubs and Subs ,-11828.99
16 Pubs and Subs ,-11827.85
16 Pubs and Subs ,-11778.36
16 Pubs and Subs ,-11821.92
16 Pubs and Subs ,-11713.10
16 Pubs and Subs ,-11669.57
16 Pubs and Subs ,-11764.56
16 Pubs and Subs ,-11749.02
16 Pubs and Subs ,-11745.58
16 Pubs and Subs ,-11741.88
16 Pubs and Subs ,-11740.40
16 Pubs and Subs ,-11622.48
16 Pubs and Subs ,-11725.63
16 Pubs and Subs ,-11705.88
16 Pubs and Subs ,-11621.89
16 Pubs and Subs ,-11685.66
16 Pubs and Subs ,-11565.89
16 Pubs and Subs ,-11563.35
16 Pubs and Subs ,-11642.30
16 Pubs and Subs ,-11415.37
16 Pubs and Subs ,-11398.69
16 Pubs and Subs ,-11590.81
16 Pubs and Subs ,-11589.28
16 Pubs and Subs ,-11584.80
16 Pubs and Subs ,-11580.75
16 Pubs and Subs ,-11478.65
16 Pubs and Subs ,-11470.78
16 Pubs and Subs ,-11470.26
16 Pubs and Subs ,-11561.50
16 Pubs and Subs ,-11467.26
16 Pubs and Subs ,-11436.09
16 Pubs and Subs ,-11415.09
16 Pubs and Subs ,-11383.00
16 Pubs and Subs ,-11379.35
16 Pubs and Subs ,-11365.73
16 Pubs and Subs ,-11354.82
16 Pubs and Subs ,-11365.26
16 Pubs and Subs ,-11352.73
16 Pubs and Subs ,-11346.00
16 Pubs and Subs ,-11345.24
16 Pubs and Subs ,-11353.07
16 Pubs and Subs ,-11348.20
16 Pubs and Subs ,-11237.42
16 Pubs and Subs ,-11223.60
16 Pubs and Subs ,-11316.96
16 Pubs and Subs ,-11279.54
16 Pubs and Subs ,-11319.15
16 Pubs and Subs ,-11241.69
16 Pubs and Subs ,-11078.61
16 Pubs and Subs ,-11075.71
16 Pubs and Subs ,-11073.86
16 Pubs and Subs ,-11072.51
16 Pubs and Subs ,-11208.23
16 Pubs and Subs ,-11203.15
16 Pubs and Subs ,-11198.48
16 Pubs and Subs ,-11056.94
16 Pubs and Subs ,-11048.37
16 Pubs and Subs ,-11047.89
16 Pubs and Subs ,-11178.05
16 Pubs and Subs ,-11027.26
16 Pubs and Subs ,-11026.75
16 Pubs and Subs ,-11163.77
16 Pubs and Subs ,-11072.56
16 Pubs and Subs ,-11067.57
16 Pubs and Subs ,-11072.95
16 Pubs and Subs ,-11062.49
16 Pubs and Subs ,-11038.52
16 Pubs and Subs ,-11026.43
16 Pubs and Subs ,-11022.94
16 Pubs and Subs ,-10877.96
16 Pubs and Subs ,-10870.20
16 Pubs and Subs ,-10848.03
16 Pubs and Subs ,-10837.58
16 Pubs and Subs ,-10793.05
16 Pubs and Subs ,-10771.44
16 Pubs and Subs ,-10776.51
16 Pubs and Subs ,-10771.18
16 Pubs and Subs ,-10797.93
16 Pubs and Subs ,-10756.01
16 Pubs and Subs ,-10608.19
16 Pubs and Subs ,-10753.24
16 Pubs and Subs ,-10743.21
16 Pubs and Subs ,-10599.48
16 Pubs and Subs ,-10769.07
16 Pubs and Subs ,-10735.77
16 Pubs and Subs ,-10632.34
16 Pubs and Subs ,-10757.57
16 Pubs and Subs ,-10580.45
16 Pubs and Subs ,-10542.55
16 Pubs and Subs ,-10649.95
16 Pubs and Subs ,-10542.68
16 Pubs and Subs ,-10508.45
16 Pubs and Subs ,-10530.69
16 Pubs and Subs ,-10487.28
16 Pubs and Subs ,-10611.53
16 Pubs and Subs ,-10500.95
16 Pubs and Subs ,-10500.65
16 Pubs and Subs ,-10589.38
16 Pubs and Subs ,-10573.22
16 Pubs and Subs ,-10452.61
16 Pubs and Subs ,-10404.93
16 Pubs and Subs ,-10540.34
16 Pubs and Subs ,-10495.65
16 Pubs and Subs ,-10384.77
16 Pubs and Subs ,-10397.99
16 Pubs and Subs ,-10429.59
16 Pubs and Subs ,-10380.85
16 Pubs and Subs ,-10369.07
16 Pubs and Subs ,-10305.07
16 Pubs and Subs ,-10301.32
16 Pubs and Subs ,-10294.01
16 Pubs and Subs ,-10349.47
16 Pubs and Subs ,-10339.90
16 Pubs and Subs ,-10366.06
16 Pubs and Subs ,-10355.31
16 Pubs and Subs ,-10364.24
16 Pubs and Subs ,-10240.11
16 Pubs and Subs ,-10278.86
16 Pubs and Subs ,-10236.49
16 Pubs and Subs ,-10182.86
16 Pubs and Subs ,-10242.89
16 Pubs and Subs ,-10205.97
16 Pubs and Subs ,-10181.67
16 Pubs and Subs ,-10045.56
16 Pubs and Subs ,-10039.66
16 Pubs and Subs ,-10185.19
16 Pubs and Subs ,-10164.63
16 Pubs and Subs ,-10156.93
16 Pubs and Subs ,-10101.12
16 Pubs and Subs ,-10084.08
16 Pubs and Subs ,-10065.27
16 Pubs and Subs ,-10276.35
16 Pubs and Subs ,-10270.78
16 Pubs and Subs ,-10046.14
16 Pubs and Subs ,-10056.72
16 Pubs and Subs ,-10209.80
16 Pubs and Subs ,-10208.03
16 Pubs and Subs ,-10024.55
16 Pubs and Subs ,-9939.28
16 Pubs and Subs ,-9991.56
16 Pubs and Subs ,-9904.26
16 Pubs and Subs ,-9947.37
16 Pubs and Subs ,-10114.16
16 Pubs and Subs ,-9800.34
16 Pubs and Subs ,-9858.15
16 Pubs and Subs ,-9795.77
16 Pubs and Subs ,-9903.68
16 Pubs and Subs ,-10081.14
16 Pubs and Subs ,-9797.88
16 Pubs and Subs ,-10032.09
16 Pubs and Subs ,-10151.87
16 Pubs and Subs ,-10110.64
16 Pubs and Subs ,-10108.97
16 Pubs and Subs ,-10102.89
16 Pubs and Subs ,-9766.36
16 Pubs and Subs ,-9944.39
16 Pubs and Subs ,-10045.27
16 Pubs and Subs ,-9727.62
16 Pubs and Subs ,-9712.21
16 Pubs and Subs ,-9892.24
16 Pubs and Subs ,-9665.93
16 Pubs and Subs ,-9865.70
16 Pubs and Subs ,-9666.03
16 Pubs and Subs ,-10023.56
16 Pubs and Subs ,-9602.97
16 Pubs and Subs ,-9905.75
16 Pubs and Subs ,-9528.07
16 Pubs and Subs ,-9878.16
16 Pubs and Subs ,-9743.78
16 Pubs and Subs ,-9910.31
16 Pubs and Subs ,-10006.45
16 Pubs and Subs ,-9872.35
16 Pubs and Subs ,-9810.94
16 Pubs and Subs ,-9860.92
16 Pubs and Subs ,-9685.17
16 Pubs and Subs ,-9859.91
16 Pubs and Subs ,-9796.83
16 Pubs and Subs ,-9393.25
16 Pubs and Subs ,-9722.71
16 Pubs and Subs ,-9402.52
16 Pubs and Subs ,-9577.58
16 Pubs and Subs ,-9559.63
16 Pubs and Subs ,-9862.24
16 Pubs and Subs ,-9727.96
16 Pubs and Subs ,-9789.38
16 Pubs and Subs ,-9690.61
16 Pubs and Subs ,-9615.96
16 Pubs and Subs ,-9762.97
16 Pubs and Subs ,-9755.56
16 Pubs and Subs ,-9637.31
16 Pubs and Subs ,-9608.62
16 Pubs and Subs ,-9556.87
16 Pubs and Subs ,-9695.91
16 Pubs and Subs ,-9532.56
16 Pubs and Subs ,-9649.09
16 Pubs and Subs ,-9204.32
16 Pubs and Subs ,-9357.27
16 Pubs and Subs ,-9616.42
16 Pubs and Subs ,-9839.92
16 Pubs and Subs ,-9580.93
16 Pubs and Subs ,-9596.60
16 Pubs and Subs ,-9412.45
16 Pubs and Subs ,-9431.05
16 Pubs and Subs ,-9417.80
16 Pubs and Subs ,-9528.25
16 Pubs and Subs ,-9388.89
16 Pubs and Subs ,-9483.97
16 Pubs and Subs ,-9473.47
16 Pubs and Subs ,-9472.46
16 Pubs and Subs ,-9340.11
16 Pubs and Subs ,-9434.23
16 Pubs and Subs ,-9417.28
16 Pubs and Subs ,-9639.23
16 Pubs and Subs ,-9363.61
16 Pubs and Subs ,-9175.10
16 Pubs and Subs ,-9048.77
16 Pubs and Subs ,-9348.33
16 Pubs and Subs ,-9202.41
16 Pubs and Subs ,-9547.62
16 Pubs and Subs ,-9538.86
16 Pubs and Subs ,-9240.62
16 Pubs and Subs ,-9481.13
16 Pubs and Subs ,-9205.89
16 Pubs and Subs ,-9447.66
16 Pubs and Subs ,-9230.33
16 Pubs and Subs ,-9435.90
16 Pubs and Subs ,-9406.08
16 Pubs and Subs ,-9111.38
16 Pubs and Subs ,-9354.61
16 Pubs and Subs ,-9136.54
16 Pubs and Subs ,-9348.63
16 Pubs and Subs ,-9343.57
16 Pubs and Subs ,-8950.06
16 Pubs and Subs ,-9435.08
16 Pubs and Subs ,-8849.95
16 Pubs and Subs ,-9398.65
16 Pubs and Subs ,-8993.59
16 Pubs and Subs ,-9026.30
16 Pubs and Subs ,-9242.30
16 Pubs and Subs ,-9350.72
16 Pubs and Subs ,-9183.38
16 Pubs and Subs ,-9375.79
16 Pubs and Subs ,-9146.50
16 Pubs and Subs ,-9269.06
16 Pubs and Subs ,-8882.98
16 Pubs and Subs ,-9071.32
16 Pubs and Subs ,-9560.93
16 Pubs and Subs ,-9045.93
16 Pubs and Subs ,-8809.90
16 Pubs and Subs ,-9029.52
16 Pubs and Subs ,-8751.96
16 Pubs and Subs ,-8966.23
16 Pubs and Subs ,-8740.66
